Cd,Kr,Cl,Co,Cr,Te,Cu,Pd,Ti,He,Li,Mass,filename,Mg,omit,nval,Mn,B,Mo,C,Hill,D,In,symno,F,Ag,H,I,Al,K,polyatomic,N,O,P,Rb,Ar,As,Na,S,Zn,Nb,V,Rh,Ne,Zr,X,Y,Ni,Jg,Fe,charge,Be,Ru,Sb,Sc,Br,Se,vibs,casno,Si,formula,Ga,Sn,Ca,Ge,Sr
0,0,2,0,0,0,0,0,0,0,0,9.492630000000000e+001,c2cl2+,0,n,21,0,0,0,2,C2Cl2,0,0,2,0,0,0,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,7572294,0,C2Cl2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,7.949000000000000e+000,lih-,0,n,3,0,0,0,0,Hli,0,0,1,0,0,1,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,7580678,0,H1Li1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,7.948940277000000e+000,lih,0,n,2,0,0,0,0,HLi,0,0,1,0,0,1,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7580678,0,H1Li1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,7.949000000000000e+000,lih+,0,n,1,0,0,0,0,Hli,0,0,1,0,0,1,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7580678,0,H1Li1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1.004582000000000e+002,hclo4,0,n,32,0,0,0,0,ClHO4,0,0,1,0,0,1,0,0,0,poly,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7601903,0,H1O4Cl1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,9.055258179000001e+001,bute1cl1z,0,n,30,0,0,0,4,C4H7Cl,0,0,1,0,0,7,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,7611861,0,H7C4Cl1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,9.055258179000001e+001,bute1cl1,0,n,30,0,0,0,4,C4H7Cl,0,0,1,0,0,7,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,7611872,0,H7C4Cl1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1.024496002000000e+002,clfo3,0,n,32,0,0,0,0,ClFO3,0,0,3,1,0,0,0,0,0,poly,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7616946,0,O3F1Cl1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.008430099000000e+001,sio2,0,n,16,0,0,0,0,O2Si,0,0,2,0,0,0,0,0,0,linear,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7631869,1,O2Si1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.780520630000000e+001,bf3-,0,n,25,0,1,0,0,BF3,0,0,6,3,0,0,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,6,7637072,0,B1F3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.780520630000000e+001,bf3,0,n,24,0,1,0,0,BF3,0,0,6,3,0,0,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7637072,0,B1F3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.780600000000000e+001,bf3+,0,n,25,0,1,0,0,BF3,0,0,6,3,0,0,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,7637072,0,B1F3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.399771000000000e+001,nah-,0,n,3,0,0,0,0,HNa,0,0,1,0,0,1,0,0,0,linear,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,7646697,0,H1Na1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.399771118000000e+001,nah,0,n,2,0,0,0,0,HNa,0,0,1,0,0,1,0,0,0,linear,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7646697,0,H1Na1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.399771000000000e+001,nah+,0,n,1,0,0,0,0,HNa,0,0,1,0,0,1,0,0,0,linear,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7646697,0,H1Na1,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,1.363000000000000e+002,zncl2,0,n,16,0,0,0,0,Cl2Zn,0,0,4,0,0,0,0,0,0,linear,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7646857,0,Cl2Zn1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,3.646060000000000e+001,hcl-,0,n,9,0,0,0,0,ClH,0,0,1,0,0,1,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,7647010,0,H1Cl1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,3.646093750000000e+001,hcl,0,n,8,0,0,0,0,ClH,0,0,1,0,0,1,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7647010,0,H1Cl1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,3.646010000000000e+001,hcl+,0,n,7,0,0,0,0,ClH,0,0,1,0,0,1,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7647010,0,H1Cl1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,5.844250000000000e+001,nacl-,0,n,9,0,0,0,0,ClNa,0,0,1,0,0,0,0,0,0,linear,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,7647145,0,Na1Cl1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,5.844277191000000e+001,nacl,0,n,8,0,0,0,0,ClNa,0,0,1,0,0,0,0,0,0,linear,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7647145,0,Na1Cl1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,5.844250000000000e+001,nacl+,0,n,7,0,0,0,0,ClNa,0,0,1,0,0,0,0,0,0,linear,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7647145,0,Na1Cl1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.028940000000000e+002,nabr-,0,n,9,0,0,0,0,BrNa,0,0,1,0,0,0,0,0,0,linear,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,7647156,0,Na1Br1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.028900000000000e+002,nabr,0,n,8,0,0,0,0,BrNa,0,0,1,0,0,0,0,0,0,linear,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7647156,0,Na1Br1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.028940000000000e+002,nabr+,0,n,7,0,0,0,0,BrNa,0,0,1,0,0,0,0,0,0,linear,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7647156,0,Na1Br1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.259657822000000e+002,pf5,0,n,40,0,0,0,0,F5P,0,0,6,5,0,0,0,0,0,poly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7647190,0,F5P1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,9.799520000000000e+001,h3po4,0,n,32,0,0,0,0,H3O4P,0,0,1,0,0,3,0,0,0,poly,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7664382,0,H3O4P1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.000689000000000e+001,hf-,0,n,9,0,0,0,0,FH,0,0,1,1,0,1,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,7664393,0,H1F1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.000634384000000e+001,hf,0,n,8,0,0,0,0,FH,0,0,1,1,0,1,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7664393,0,H1F1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.000579000000000e+001,hf+,0,n,7,0,0,0,0,FH,0,0,1,1,0,1,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7664393,0,H1F1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.703051949000000e+001,nh3,0,n,8,0,0,0,0,H3N,0,0,3,0,0,3,0,0,0,poly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7664417,0,H3N1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.703001000000000e+001,nh3+,0,n,7,0,0,0,0,NH3,0,0,6,0,0,3,0,0,0,poly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,7664417,0,H3N1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,9.807348632999999e+001,h2so4,0,n,32,0,0,0,0,H2O4S,0,0,2,0,0,2,0,0,0,poly,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7664939,0,H2O4S1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.198817250000000e+001,naf-,0,n,9,0,0,0,0,FNa,0,0,1,1,0,0,0,0,0,linear,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,7681494,0,F1Na1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.198817444000000e+001,naf,0,n,8,0,0,0,0,FNa,0,0,1,1,0,0,0,0,0,linear,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7681494,0,F1Na1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.198817250000000e+001,naf+,0,n,7,0,0,0,0,FNa,0,0,1,1,0,0,0,0,0,linear,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7681494,0,F1Na1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8.415949999999999e+001,z2hexene,0,n,30,0,0,0,6,C6H12,0,0,1,0,0,12,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7688213,0,H12C6,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.011000000000000e+001,kh,0,n,2,0,0,0,0,HK,0,0,1,0,0,1,0,0,1,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7693267,0,H1K1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.010620000000000e+001,kh+,0,n,1,0,0,0,0,HK,0,0,1,0,0,1,0,0,1,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7693267,0,H1K1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.632088089000000e+001,mgh2,1,n,4,0,0,0,0,H2Mg,0,0,2,0,0,2,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7693278,0,H2Mg1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.301284027000000e+001,hno3,0,n,24,0,0,0,0,HNO3,0,0,1,0,0,1,0,0,0,poly,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7697372,0,H1N1O3,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,3.746710205000000e+001,dcl,0,n,8,0,0,0,0,ClD,1,0,1,0,0,0,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7698057,0,D1Cl1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.206000000000000e+001,s-,0,n,7,0,0,0,0,S,0,0,,0,0,0,0,0,0,atom,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,7704349,0,S1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.206000000000000e+001,s,0,n,6,0,0,0,0,S,0,0,,0,0,0,0,0,0,atom,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7704349,0,S1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.206000000000000e+001,s+,0,n,5,0,0,0,0,S,0,0,,0,0,0,0,0,0,atom,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7704349,0,S1,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,1.189700000000000e+002,socl2,0,n,26,0,0,0,0,Cl2OS,0,0,1,0,0,0,0,0,0,poly,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7719097,0,O1S1Cl2,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,0,1.373327484000000e+002,pcl3,0,n,26,0,0,0,0,Cl3P,0,0,3,0,0,0,0,0,0,poly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7719122,0,P1Cl3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.401467896000000e+001,h2o2,0,n,14,0,0,0,0,H2O2,0,0,2,0,0,2,0,0,0,poly,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7722841,0,H2O2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.401467896000000e+001,h2o2+,0,n,14,0,0,0,0,H2O2,0,0,2,0,0,2,0,0,0,poly,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,7722841,0,H2O2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.097376000000000e+001,p-,0,n,6,0,0,0,0,P,0,0,,0,0,0,0,0,0,atom,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,7723140,0,P1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.097376000000000e+001,p,0,n,5,0,0,0,0,P,0,0,,0,0,0,0,0,0,atom,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7723140,0,P1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.097376000000000e+001,p+,0,n,4,0,0,0,0,P,0,0,,0,0,0,0,0,0,atom,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7723140,0,P1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.089220000000000e+002,cohbr,0,n,18,0,0,0,1,CHBrO,0,0,1,0,0,1,0,0,0,poly,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7726116,0,H1C1O1Br1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.598090000000000e+002,br2-,0,n,15,0,0,0,0,Br2,0,0,2,0,0,0,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,2,0,1,7726956,0,Br2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.598100000000000e+002,br2,0,,14,0,0,0,0,Br2,0,0,2,0,0,0,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,7726956,0,Br2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.598070000000000e+002,br2+,0,n,13,0,0,0,0,Br2,0,0,2,0,0,0,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,7726956,0,Br2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.801403000000000e+001,n2-,0,n,11,0,0,0,0,N2,0,0,2,0,0,0,0,0,0,linear,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,7727379,0,N2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.801339912000000e+001,n2,0,n,10,0,0,0,0,N2,0,0,2,0,0,0,0,0,0,linear,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7727379,0,N2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.801293000000000e+001,n2+,0,n,9,0,0,0,0,N2,0,0,2,0,0,0,0,0,0,linear,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7727379,0,N2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.801580000000000e+001,h2o-,0,n,9,0,0,0,0,H2O,0,0,2,0,0,2,0,0,0,poly,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,3,7732185,0,H2O1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.801527977000000e+001,h2o,0,n,8,0,0,0,0,H2O,0,0,2,0,0,2,0,0,0,poly,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7732185,0,H2O1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.801470000000000e+001,h2o+,0,n,7,0,0,0,0,H2O,0,0,2,0,0,2,0,0,0,poly,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,7732185,0,H2O1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.190000000000000e+002,kbr,0,n,8,0,0,0,0,BrK,0,0,1,0,0,0,0,0,1,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7758023,0,K1Br1,0,0,0,0,0
0,0,1,0,0,0,1,0,0,0,0,9.900000000000000e+001,cucl,0,n,8,0,0,0,0,CuCl,0,0,1,0,0,0,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7758896,0,Cl1Cu1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.028204000000000e+000,d2,0,n,2,0,0,0,0,D2,2,0,2,0,0,0,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7782390,0,D2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.799735500000000e+001,f2-,0,n,15,0,0,0,0,F2,0,0,2,2,0,0,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,7782414,0,F2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.799680710000000e+001,f2,0,n,14,0,0,0,0,F2,0,0,2,2,0,0,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7782414,0,F2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.799625780000000e+001,f2+,0,n,13,0,0,0,0,F2,0,0,2,2,0,0,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7782414,0,F2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.199930000000000e+001,o2-,0,n,13,0,0,0,0,O2,0,0,2,0,0,0,0,0,0,linear,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,7782447,0,O2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.199880028000000e+001,o2,0,n,12,0,0,0,0,O2,0,0,2,0,0,0,0,0,0,linear,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7782447,0,O2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.199830000000000e+001,o2+,0,n,11,0,0,0,0,O2,0,0,2,0,0,0,0,0,0,linear,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7782447,0,O2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.895999999999999e+001,se-,0,n,7,0,0,0,0,Se,0,0,,0,0,0,0,0,0,atom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,7782492,0,Se1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.895999999999999e+001,se,0,n,6,0,0,0,0,Se,0,0,1,0,0,0,0,0,0,atom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7782492,0,Se1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.895999999999999e+001,se+,0,n,5,0,0,0,0,Se,0,0,,0,0,0,0,0,0,atom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7782492,0,Se1,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,7.090590000000000e+001,cl2-,0,n,15,0,0,0,0,Cl2,0,0,2,0,0,0,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,7782505,0,Cl2,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,7.090599822999999e+001,cl2,0,n,14,0,0,0,0,Cl2,0,0,2,0,0,0,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7782505,0,Cl2,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,7.090490000000000e+001,cl2+,0,n,13,0,0,0,0,Cl2,0,0,2,0,0,0,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7782505,0,Cl2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7.667000000000000e+001,geh4,0,n,8,0,0,0,0,GeH4,0,0,12,0,0,4,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7782652,0,H4Ge1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,4.701343918000000e+001,hno2,0,n,18,0,0,0,0,HNO2,0,0,1,0,0,1,0,0,0,poly,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7782776,0,H1N1O2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.701350000000000e+001,hno2+,0,n,17,0,0,0,0,HNO2,0,0,1,0,0,1,0,0,0,poly,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,7782776,0,H1N1O2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.303000000000000e+001,hn3,0,n,16,0,0,0,0,HN3,0,0,1,0,0,1,0,0,0,poly,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7782798,0,H1N3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.407588196000000e+001,h2s-,0,n,9,0,0,0,0,H2S,0,0,2,0,0,2,0,0,0,poly,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,3,7783064,0,H2S1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.407588196000000e+001,h2s,0,n,8,0,0,0,0,H2S,0,0,2,0,0,2,0,0,0,poly,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7783064,0,H2S1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.407588196000000e+001,h2s+,0,n,7,0,0,0,0,H2S,0,0,2,0,0,2,0,0,0,poly,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,7783064,0,H2S1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8.098000000000000e+001,h2se,0,n,8,0,0,0,0,H2Se,0,0,2,0,0,2,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7783075,0,H2Se1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8.098000000000000e+001,h2se+,0,n,7,0,0,0,0,H2Se,0,0,2,0,0,2,0,0,0,poly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,7783075,0,H2Se1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.449700000000000e+002,h2seo4,0,n,32,0,0,0,0,H2O4Se,0,0,2,0,0,2,0,0,0,poly,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7783086,0,H2O4Se1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.230180000000000e+001,mgf2,1,n,16,0,0,0,0,F2Mg,0,0,2,2,0,0,0,0,0,linear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7783406,0,F2Mg1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5.399620819000000e+001,f2o,0,n,20,0,0,0,0,F2O,0,0,2,2,0,0,0,0,0,poly,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7783417,0,O1F2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8.606100000000001e+001,f2so,0,n,26,0,0,0,0,F2OS,0,0,1,2,0,0,0,0,0,poly,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7783428,0,O1F2S1,0,0,0,0,0
