charge,coordinate,casno,udex,state,atom2ECA,config,atom1ECA
0,5,107153,4,1,1,1,2
0,6,107153,1,1,1,1,11
0,6,107153,2,1,2,1,9
0,7,107153,1,1,1,1,3
0,1,107186,1,1,8,1,6
0,2,107186,1,1,6,1,3
0,3,107186,1,1,3,1,1
0,4,107186,1,1,10,1,8
0,5,107186,1,1,9,1,8
0,6,107186,1,1,7,1,6
0,7,107186,1,1,4,1,3
0,8,107186,1,1,5,1,3
0,9,107186,1,1,2,1,1
0,10,107186,1,1,6,1,3
0,11,107186,1,1,3,1,1
0,12,107186,1,1,8,1,6
0,13,107186,1,1,8,1,6
0,14,107186,1,1,6,1,7
0,15,107186,1,1,6,1,3
0,16,107186,1,1,3,1,1
0,17,107186,1,1,3,1,4
0,18,107186,1,1,3,1,1
0,19,107186,1,1,1,1,2
0,20,107186,1,1,6,1,3
0,21,107186,1,1,1,1,2
0,1,107211,1,1,4,1,1
0,1,107211,2,1,3,1,2
0,2,107211,1,1,2,1,1
0,3,107211,1,1,5,1,3
0,3,107211,2,1,6,1,4
0,4,107211,1,1,9,1,1
0,4,107211,2,1,10,1,1
0,4,107211,3,1,7,1,2
0,4,107211,4,1,8,1,2
0,5,107211,1,1,2,1,1
0,5,107211,2,1,1,1,2
0,6,107211,1,1,4,1,1
0,6,107211,2,1,3,1,2
0,7,107211,1,1,2,1,1
0,7,107211,2,1,2,1,1
0,7,107211,3,1,1,1,2
0,7,107211,4,1,1,1,2
0,8,107211,1,1,1,1,2
0,8,107211,2,1,2,1,1
0,9,107211,1,1,2,1,3
0,1,107222,1,1,2,1,1
0,2,107222,1,1,5,1,1
0,2,107222,2,1,6,1,2
0,3,107222,1,1,3,1,1
0,3,107222,2,1,4,1,2
0,4,107222,1,1,2,1,1
0,4,107222,2,1,1,1,2
0,5,107222,1,1,2,1,1
0,5,107222,2,1,1,1,2
0,1,107299,1,1,3,1,2
0,2,107299,1,1,4,1,3
0,3,107299,1,1,5,1,4
0,4,107299,1,1,9,1,2
0,5,107299,1,1,6,1,1
0,5,107299,2,1,7,1,1
0,5,107299,3,1,8,1,1
0,6,107299,1,1,2,1,1
0,7,107299,1,1,4,1,3
0,8,107299,1,1,3,1,2
0,9,107299,1,1,2,1,3
0,10,107299,1,1,2,1,1
0,11,107299,1,1,1,1,6
0,1,107313,1,1,4,1,3
0,2,107313,1,1,3,1,2
0,3,107313,1,1,8,1,3
0,4,107313,1,1,2,1,1
0,5,107313,1,1,5,1,1
0,5,107313,2,1,6,1,1
0,5,107313,3,1,7,1,1
0,6,107313,1,1,3,1,2
0,7,107313,1,1,3,1,4
0,8,107313,1,1,2,1,1
0,9,107313,1,1,1,1,5
0,9,107313,2,1,1,1,5
0,9,107313,3,1,1,1,6
0,1,108316,1,1,5,1,2
0,1,108316,2,1,7,1,3
0,2,108316,1,1,7,1,6
0,3,108316,1,1,2,1,1
0,3,108316,2,1,3,1,1
0,4,108316,1,1,4,1,2
0,4,108316,2,1,5,1,3
0,5,108316,1,1,8,1,5
0,5,108316,2,1,9,1,6
0,6,108316,1,1,6,1,2
0,6,108316,3,1,7,1,3
0,7,108316,1,1,2,1,4
0,7,108316,2,1,3,1,5
0,8,108316,1,1,7,1,6
0,8,108316,2,1,6,1,7
0,9,108316,1,1,2,1,1
0,9,108316,2,1,3,1,1
0,10,108316,1,1,1,1,2
0,11,108316,1,1,2,1,1
0,11,108316,2,1,3,1,1
0,1,108861,1,1,8,1,3
0,1,108861,2,1,9,1,4
0,1,108861,3,1,10,1,5
0,1,108861,4,1,11,1,6
0,1,108861,5,1,12,1,7
0,2,108861,1,1,,1,2
0,3,108861,1,1,7,1,5
0,3,108861,2,1,7,1,6
0,4,108861,1,1,5,1,3
0,4,108861,2,1,6,1,4
0,5,108861,1,1,4,1,2
0,5,108861,2,1,5,1,3
0,6,108861,1,1,2,1,3
0,1,108883,1,1,2,1,1
0,1,108883,2,1,6,1,1
0,2,108883,1,1,3,1,2
0,2,108883,2,1,6,1,5
0,3,108883,1,1,4,1,3
0,3,108883,2,1,5,1,4
0,4,108883,1,1,7,1,1
0,5,108883,1,1,8,1,2
0,5,108883,2,1,12,1,6
0,6,108883,1,1,9,1,3
0,6,108883,2,1,11,1,5
0,7,108883,1,1,10,1,4
0,8,108883,1,1,13,1,7
0,8,108883,2,1,14,1,7
0,8,108883,3,1,15,1,7
0,9,108883,1,1,1,1,2
0,10,108883,1,1,2,1,1
0,10,108883,2,1,6,1,1
0,11,108883,1,1,3,1,2
0,11,108883,2,1,5,1,4
0,12,108883,1,1,4,1,3
0,13,108883,1,1,2,1,1
0,13,108883,2,1,6,1,1
0,14,108883,1,1,3,1,2
0,14,108883,2,1,5,1,6
0,15,108883,1,1,7,1,1
0,15,108883,2,1,7,1,1
0,15,108883,3,1,7,1,1
0,1,108907,1,1,4,1,2
0,1,108907,2,1,3,1,2
0,2,108907,1,1,6,1,4
0,2,108907,2,1,5,1,3
0,3,108907,1,1,7,1,5
0,3,108907,2,1,7,1,6
0,4,108907,1,1,2,1,1
0,5,108907,1,1,8,1,3
0,5,108907,2,1,9,1,4
0,6,108907,1,1,10,1,5
0,6,108907,2,1,11,1,6
0,7,108907,1,1,12,1,7
0,8,108907,1,1,2,1,3
0,9,108907,1,1,3,1,2
0,9,108907,2,1,4,1,2
0,10,108907,1,1,5,1,3
0,10,108907,2,1,6,1,4
0,11,108907,1,1,7,1,5
0,12,108907,1,1,2,1,1
0,12,108907,2,1,2,1,1
0,13,108907,1,1,4,1,2
0,13,108907,2,1,3,1,2
0,14,108907,1,1,5,1,3
0,14,108907,2,1,6,1,4
0,15,108907,1,1,7,1,5
0,15,108907,2,1,7,1,6
0,1,108941,1,1,7,1,1
0,2,108941,1,1,2,1,1
0,2,108941,2,1,3,1,1
0,3,108941,1,1,4,1,2
0,3,108941,2,1,5,1,3
0,4,108941,1,1,6,1,4
0,4,108941,2,1,6,1,5
0,5,108941,1,1,8,1,2
0,5,108941,2,1,9,1,2
0,5,108941,3,1,10,1,3
0,5,108941,4,1,11,1,3
0,5,108941,5,1,12,1,4
0,5,108941,6,1,13,1,4
0,5,108941,7,1,14,1,5
0,5,108941,8,1,15,1,5
0,5,108941,9,1,16,1,6
0,5,108941,10,1,17,1,6
0,6,108941,1,1,1,1,2
0,7,108941,1,1,2,1,1
0,7,108941,2,1,3,1,1
0,8,108941,1,1,4,1,2
0,8,108941,2,1,5,1,3
0,9,108941,1,1,2,1,8
0,9,108941,2,1,3,1,10
0,9,108941,3,1,4,1,12
0,9,108941,4,1,5,1,14
0,9,108941,5,1,6,1,16
0,10,108941,1,1,2,1,4
0,10,108941,2,1,3,1,5
0,11,108941,1,1,1,1,3
0,11,108941,2,1,1,1,2
0,12,108941,1,1,2,1,1
0,12,108941,2,1,3,1,1
0,13,108941,1,1,4,1,2
0,13,108941,2,1,5,1,3
0,1,108952,1,1,2,1,1
0,1,108952,2,1,3,1,2
0,1,108952,3,1,4,1,3
0,1,108952,4,1,5,1,4
0,1,108952,5,1,6,1,5
0,1,108952,6,1,6,1,1
0,2,108952,1,1,9,1,2
0,2,108952,2,1,13,1,6
0,3,108952,1,1,10,1,3
0,3,108952,2,1,12,1,5
0,4,108952,1,1,11,1,4
0,5,108952,1,1,7,1,1
0,6,108952,1,1,8,1,7
0,7,108952,1,1,7,1,1
0,1,109660,1,1,6,1,1
0,1,109660,2,1,7,1,1
0,1,109660,3,1,8,1,2
0,1,109660,4,1,9,1,2
0,1,109660,5,1,10,1,3
0,1,109660,6,1,11,1,3
0,1,109660,7,1,12,1,4
0,1,109660,8,1,14,1,4
0,1,109660,9,1,15,1,4
0,1,109660,10,1,13,1,5
0,1,109660,11,1,16,1,5
0,1,109660,12,1,17,1,5
0,2,109660,1,1,2,1,1
0,2,109660,2,1,3,1,1
0,2,109660,3,1,4,1,2
0,2,109660,4,1,5,1,3
0,3,109660,1,1,2,1,1
0,3,109660,2,1,3,1,1
0,3,109660,3,1,1,1,2
0,4,109660,1,1,4,1,2
0,4,109660,2,1,4,1,2
0,4,109660,3,1,4,1,2
0,4,109660,4,1,2,1,4
0,4,109660,5,1,2,1,4
0,4,109660,6,1,2,1,1
0,4,109660,7,1,2,1,1
0,4,109660,8,1,1,1,2
0,4,109660,9,1,1,1,2
0,4,109660,10,1,1,1,3
0,4,109660,11,1,1,1,3
0,4,109660,12,1,3,1,1
0,4,109660,13,1,3,1,1
0,4,109660,14,1,3,1,5
0,4,109660,15,1,3,1,5
0,4,109660,16,1,5,1,3
0,4,109660,17,1,5,1,3
0,4,109660,18,1,5,1,3
0,5,109660,1,1,1,1,3
0,5,109660,2,1,1,1,2
0,1,109671,1,1,2,1,1
0,2,109671,1,1,3,1,2
0,1,109693,1,1,2,1,1
0,1,109693,2,1,3,1,1
0,1,109693,3,1,5,1,4
0,1,109693,4,1,6,1,4
0,1,109693,5,1,8,1,7
0,1,109693,6,1,9,1,7
0,1,109693,7,1,11,1,10
0,1,109693,8,1,12,1,10
0,1,109693,9,1,13,1,10
0,2,109693,1,1,4,1,1
0,2,109693,2,1,7,1,4
0,2,109693,3,1,10,1,7
0,3,109693,1,1,14,1,1
0,4,109693,1,1,4,1,1
0,4,109693,2,1,7,1,4
0,5,109693,1,1,1,1,4
0,6,109693,1,1,1,1,2
0,6,109693,2,1,1,1,3
0,6,109693,3,1,4,1,1
0,6,109693,4,1,4,1,1
0,6,109693,5,1,4,1,5
0,6,109693,6,1,4,1,6
0,6,109693,7,1,7,1,4
0,6,109693,8,1,7,1,4
0,6,109693,9,1,7,1,8
0,6,109693,10,1,7,1,9
0,6,109693,11,1,10,1,7
0,6,109693,12,1,10,1,7
0,6,109693,13,1,10,1,7
0,1,109773,1,1,2,1,1
0,1,109773,2,1,3,1,1
0,2,109773,1,1,6,1,2
0,2,109773,2,1,7,1,3
0,3,109773,1,1,4,1,1
0,3,109773,2,1,5,1,1
0,4,109773,1,1,2,1,1
0,4,109773,2,1,3,1,1
0,5,109773,1,1,1,1,2
0,6,109773,1,1,1,1,4
0,7,109773,1,1,1,1,2
0,7,109773,2,1,1,1,2
0,7,109773,3,1,1,1,3
0,7,109773,4,1,1,1,3
0,1,109875,1,1,6,1,4
0,1,109875,2,1,7,1,5
0,2,109875,1,1,4,1,1
0,2,109875,2,1,5,1,1
0,3,109875,1,1,2,1,1
0,3,109875,2,1,3,1,1
0,3,109875,3,1,8,1,6
0,3,109875,4,1,10,1,6
0,3,109875,5,1,11,1,6
0,3,109875,6,1,9,1,7
0,3,109875,7,1,12,1,7
0,3,109875,8,1,13,1,7
0,4,109875,1,1,4,1,1
0,4,109875,2,1,5,1,1
0,5,109875,1,1,1,1,4
0,6,109875,1,1,7,1,5
0,6,109875,2,1,7,1,5
0,6,109875,3,1,7,1,5
0,6,109875,4,1,1,1,2
0,6,109875,5,1,1,1,3
0,6,109875,6,1,6,1,4
0,6,109875,7,1,6,1,4
0,6,109875,8,1,6,1,4
0,6,109875,9,1,1,1,2
0,6,109875,10,1,1,1,3
0,1,109933,1,1,6,1,2
0,1,109933,2,1,7,1,3
0,1,109933,3,1,8,1,4
0,1,109933,4,1,9,1,4
0,1,109933,5,1,10,1,5
0,1,109933,6,1,11,1,5
0,2,109933,1,1,4,1,2
0,2,109933,2,1,5,1,3
0,3,109933,1,1,2,1,1
0,3,109933,2,1,3,1,1
0,4,109933,1,1,2,1,1
0,4,109933,2,1,3,1,1
0,5,109933,1,1,4,1,2
0,5,109933,2,1,4,1,2
0,5,109933,3,1,2,1,4
0,5,109933,4,1,5,1,3
0,5,109933,5,1,5,1,3
0,5,109933,6,1,3,1,5
0,6,109933,1,1,1,1,2
0,6,109933,2,1,1,1,3
0,1,109977,1,1,3,1,1
0,1,109977,2,1,4,1,1
0,2,109977,1,1,5,1,3
0,2,109977,2,1,6,1,4
0,3,109977,1,1,6,1,5
0,4,109977,1,1,2,1,1
0,5,109977,1,1,7,1,3
0,5,109977,2,1,8,1,4
0,6,109977,1,1,1,1,3
0,7,109977,1,1,3,1,1
0,7,109977,2,1,4,1,1
0,8,109977,1,1,5,1,3
0,8,109977,2,1,6,1,4
0,9,109977,1,1,3,1,1
0,9,109977,2,1,4,1,1
0,10,109977,1,1,5,1,6
0,10,109977,2,1,5,1,6
0,11,109977,1,1,1,1,2
0,11,109977,2,1,1,1,2
0,12,109977,1,1,3,1,5
0,12,109977,2,1,4,1,6
0,13,109977,1,1,5,1,3
0,13,109977,2,1,6,1,4
0,1,109999,1,1,7,1,2
0,1,109999,2,1,8,1,2
0,1,109999,3,1,6,1,3
0,1,109999,4,1,9,1,3
0,1,109999,5,1,10,1,4
0,1,109999,6,1,12,1,4
0,1,109999,7,1,11,1,5
0,1,109999,8,1,13,1,5
0,2,109999,1,1,2,1,1
0,2,109999,2,1,3,1,1
0,3,109999,1,1,4,1,2
0,3,109999,2,1,5,1,3
0,3,109999,3,1,5,1,4
0,1,110009,1,1,2,1,1
0,1,110009,2,1,3,1,1
0,2,110009,1,1,4,1,2
0,2,110009,2,1,5,1,3
0,3,110009,1,1,5,1,4
0,4,110009,1,1,6,1,2
0,4,110009,2,1,7,1,3
0,5,110009,1,1,1,1,2
0,6,110009,1,1,2,1,1
0,6,110009,2,1,3,1,1
0,7,110009,1,1,4,1,2
0,7,110009,2,1,5,1,3
0,8,110009,1,1,4,1,2
0,8,110009,2,1,5,1,3
0,9,110009,1,1,2,1,1
0,9,110009,2,1,3,1,1
0,10,110009,1,1,2,1,4
0,10,110009,2,1,3,1,5
0,11,110009,1,1,4,1,5
0,11,110009,2,1,5,1,4
0,1,110010,1,1,13,1,3
0,1,110010,2,1,13,1,12
0,2,110010,1,1,6,1,3
0,2,110010,2,1,9,1,6
0,2,110010,3,1,12,1,9
0,3,110010,1,1,3,1,1
0,3,110010,2,1,3,1,2
0,3,110010,3,1,6,1,4
0,3,110010,4,1,6,1,5
0,3,110010,5,1,9,1,7
0,3,110010,6,1,9,1,8
0,3,110010,7,1,12,1,10
0,3,110010,8,1,12,1,11
0,4,110010,1,1,13,1,3
0,5,110010,1,1,3,1,6
0,5,110010,2,1,12,1,9
0,6,110010,1,1,6,1,3
0,6,110010,2,1,9,1,6
0,1,110021,1,1,2,1,1
0,1,110021,2,1,3,1,1
0,2,110021,1,1,4,1,2
0,2,110021,2,1,5,1,3
0,3,110021,1,1,5,1,4
0,4,110021,1,1,6,1,2
0,4,110021,2,1,7,1,3
0,5,110021,1,1,1,1,2
0,6,110021,1,1,2,1,1
0,6,110021,2,1,3,1,1
0,7,110021,1,1,4,1,2
0,7,110021,2,1,5,1,3
0,8,110021,1,1,4,1,2
0,8,110021,2,1,5,1,3
0,9,110021,1,1,2,1,1
0,9,110021,2,1,3,1,1
0,10,110021,1,1,2,1,4
0,10,110021,2,1,3,1,5
0,11,110021,1,1,4,1,5
0,11,110021,2,1,5,1,4
0,1,110543,1,1,8,1,1
0,1,110543,2,1,9,1,1
0,1,110543,3,1,10,1,1
0,1,110543,4,1,7,1,2
0,1,110543,5,1,11,1,2
0,1,110543,6,1,12,1,2
0,1,110543,7,1,17,1,3
0,1,110543,8,1,18,1,3
0,1,110543,9,1,19,1,4
0,1,110543,10,1,20,1,4
0,1,110543,11,1,15,1,5
0,1,110543,12,1,16,1,5
0,1,110543,13,1,13,1,6
0,1,110543,14,1,14,1,6
0,2,110543,1,1,6,1,1
0,2,110543,2,1,5,1,2
0,2,110543,3,1,6,1,3
0,2,110543,4,1,5,1,4
0,2,110543,5,1,4,1,3
0,3,110543,1,1,6,1,1
0,3,110543,2,1,5,1,2
0,3,110543,3,1,4,1,3
0,3,110543,4,1,3,1,4
0,4,110543,1,1,6,1,1
0,4,110543,2,1,6,1,1
0,4,110543,3,1,5,1,2
0,4,110543,4,1,5,1,2
0,4,110543,5,1,4,1,3
0,4,110543,6,1,4,1,3
0,4,110543,7,1,6,1,3
0,4,110543,8,1,6,1,3
0,4,110543,9,1,3,1,4
0,4,110543,10,1,3,1,4
0,4,110543,11,1,5,1,4
0,4,110543,12,1,5,1,4
0,4,110543,13,1,2,1,5
0,4,110543,14,1,2,1,5
0,4,110543,15,1,2,1,5
0,4,110543,16,1,4,1,5
0,4,110543,17,1,4,1,5
0,4,110543,18,1,1,1,6
0,4,110543,19,1,1,1,6
0,4,110543,20,1,1,1,6
0,4,110543,21,1,3,1,6
0,4,110543,22,1,3,1,6
0,1,110598,1,1,2,1,1
0,1,110598,2,1,3,1,2
0,1,110598,3,1,4,1,1
0,2,110598,1,1,6,1,4
0,3,110598,1,1,6,1,5
0,4,110598,1,1,2,1,1
0,4,110598,2,1,4,1,1
0,4,110598,3,1,1,1,2
0,1,110612,1,1,2,1,1
0,2,110612,1,1,3,1,1
0,2,110612,2,1,4,1,2
0,3,110612,1,1,6,1,3
0,3,110612,2,1,5,1,4
0,4,110612,1,1,7,1,1
0,4,110612,2,1,8,1,1
0,4,110612,3,1,9,1,2
0,4,110612,4,1,10,1,2
0,5,110612,1,1,1,1,2
0,5,110612,2,1,2,1,1
0,6,110612,1,1,1,1,2
0,6,110612,2,1,1,1,3
0,6,110612,3,1,1,1,2
0,6,110612,4,1,1,1,3
0,6,110612,5,1,2,1,1
0,6,110612,6,1,2,1,4
0,6,110612,7,1,2,1,1
0,6,110612,8,1,2,1,4
0,7,110612,1,1,3,1,1
0,7,110612,2,1,4,1,2
0,1,110714,1,1,4,1,1
0,1,110714,2,1,5,1,1
0,1,110714,3,1,3,1,2
0,1,110714,4,1,6,1,2
0,2,110714,1,1,6,1,5
0,3,110714,1,1,8,1,3
0,3,110714,2,1,9,1,3
0,3,110714,3,1,10,1,3
0,3,110714,4,1,7,1,4
0,3,110714,5,1,11,1,4
0,3,110714,6,1,12,1,4
0,3,110714,7,1,13,1,5
0,3,110714,8,1,14,1,5
0,3,110714,9,1,15,1,6
0,3,110714,10,1,16,1,6
0,4,110714,1,1,1,1,4
0,4,110714,2,1,2,1,3
0,5,110714,1,1,5,1,1
0,5,110714,2,1,6,1,2
0,6,110714,1,1,6,1,5
0,6,110714,2,1,6,1,5
0,6,110714,3,1,5,1,6
0,6,110714,4,1,5,1,6
0,7,110714,1,1,4,1,1
0,7,110714,2,1,4,1,1
0,7,110714,3,1,4,1,1
0,7,110714,4,1,5,1,1
0,7,110714,5,1,5,1,1
0,7,110714,6,1,3,1,2
0,7,110714,7,1,3,1,2
0,7,110714,8,1,3,1,2
0,7,110714,9,1,6,1,2
0,7,110714,10,1,6,1,2
0,1,110827,1,1,7,1,1
0,1,110827,2,1,8,1,2
0,1,110827,3,1,9,1,3
0,1,110827,4,1,10,1,4
0,1,110827,5,1,11,1,5
0,1,110827,6,1,12,1,6
0,2,110827,1,1,13,1,1
0,2,110827,2,1,14,1,2
0,2,110827,3,1,15,1,3
0,2,110827,4,1,16,1,4
0,2,110827,5,1,17,1,5
0,2,110827,6,1,18,1,6
0,3,110827,1,1,5,1,1
0,3,110827,2,1,6,1,1
0,3,110827,3,1,4,1,2
0,3,110827,4,1,5,1,2
0,3,110827,5,1,4,1,3
0,3,110827,6,1,6,1,3
0,4,110827,1,1,1,1,7
0,4,110827,2,1,2,1,8
0,4,110827,3,1,3,1,9
0,4,110827,4,1,4,1,10
0,4,110827,5,1,5,1,11
0,4,110827,6,1,6,1,12
0,5,110827,1,1,5,1,1
0,5,110827,2,1,6,1,1
0,5,110827,3,1,4,1,2
0,5,110827,4,1,2,1,4
0,5,110827,5,1,3,1,4
0,5,110827,6,1,1,1,5
0,6,110827,1,1,1,1,5
0,6,110827,2,1,1,1,6
0,6,110827,3,1,2,1,4
0,6,110827,4,1,2,1,5
0,6,110827,5,1,3,1,4
0,6,110827,6,1,3,1,6
0,6,110827,7,1,4,1,2
0,6,110827,8,1,4,1,3
0,6,110827,9,1,5,1,1
0,6,110827,10,1,5,1,2
0,6,110827,11,1,6,1,1
0,6,110827,12,1,6,1,3
0,7,110827,1,1,1,1,5
0,7,110827,2,1,1,1,6
0,7,110827,3,1,2,1,4
0,7,110827,4,1,2,1,5
0,7,110827,5,1,3,1,4
0,7,110827,6,1,3,1,6
0,7,110827,7,1,4,1,2
0,7,110827,8,1,4,1,3
0,7,110827,9,1,5,1,1
0,7,110827,10,1,5,1,2
0,7,110827,11,1,6,1,1
0,7,110827,12,1,6,1,3
0,8,110827,1,1,5,1,1
0,8,110827,2,1,6,1,1
0,8,110827,3,1,5,1,2
0,8,110827,4,1,4,1,2
0,8,110827,5,1,4,1,3
0,8,110827,6,1,6,1,3
0,1,110838,1,1,2,1,1
0,2,110838,1,1,3,1,2
0,2,110838,2,1,4,1,1
0,3,110838,1,1,6,1,4
0,3,110838,2,1,5,1,3
0,4,110838,1,1,6,1,5
0,5,110838,1,1,8,1,2
0,5,110838,2,1,7,1,1
0,6,110838,1,1,9,1,3
0,6,110838,2,1,11,1,3
0,6,110838,3,1,13,1,5
0,6,110838,4,1,15,1,5
0,6,110838,5,1,14,1,6
0,6,110838,6,1,16,1,6
0,6,110838,7,1,12,1,4
0,6,110838,8,1,10,1,4
0,7,110838,1,1,2,1,1
0,7,110838,2,1,1,1,2
0,8,110838,1,1,4,1,1
0,8,110838,2,1,3,1,2
0,9,110838,1,1,6,1,4
0,9,110838,2,1,5,1,3
0,10,110838,1,1,2,1,1
0,10,110838,2,1,1,1,2
0,11,110838,1,1,5,1,3
0,11,110838,2,1,5,1,3
0,11,110838,3,1,3,1,5
0,11,110838,4,1,3,1,5
0,11,110838,5,1,6,1,5
0,11,110838,6,1,6,1,5
0,11,110838,7,1,5,1,6
0,11,110838,8,1,5,1,6
0,11,110838,9,1,4,1,6
0,11,110838,10,1,4,1,6
0,11,110838,11,1,6,1,4
0,11,110838,12,1,6,1,4
0,12,110838,1,1,3,1,9
0,12,110838,2,1,4,1,10
0,13,110838,1,1,5,1,13
0,13,110838,2,1,6,1,14
0,1,110861,1,1,3,1,1
0,1,110861,2,1,4,1,1
0,2,110861,1,1,5,1,3
0,2,110861,2,1,6,1,4
0,3,110861,1,1,5,1,2
0,3,110861,2,1,6,1,2
0,4,110861,1,1,2,1,5
0,4,110861,2,1,2,1,6
0,5,110861,1,1,1,1,3
0,6,110861,1,1,3,1,1
0,6,110861,2,1,4,1,1
0,7,110861,1,1,2,1,5
0,8,110861,1,1,5,1,2
0,8,110861,2,1,6,1,2
0,1,110872,1,1,14,1,2
0,2,110872,1,1,14,1,13
0,3,110872,1,1,4,1,2
0,4,110872,1,1,7,1,4
0,5,110872,1,1,10,1,7
0,6,110872,1,1,13,1,10
0,7,110872,1,1,2,1,1
0,7,110872,2,1,4,1,3
0,7,110872,3,1,7,1,5
0,7,110872,4,1,7,1,6
0,7,110872,5,1,10,1,8
0,7,110872,6,1,10,1,9
0,7,110872,7,1,13,1,11
0,7,110872,8,1,13,1,12
0,8,110872,1,1,2,1,4
0,9,110872,1,1,4,1,2
0,10,110872,1,1,7,1,4
0,10,110872,2,1,10,1,7
0,11,110872,1,1,14,1,2
0,12,110872,1,1,7,1,5
0,12,110872,2,1,10,1,8
0,12,110872,3,1,13,1,11
0,1,110883,1,1,4,1,1
0,1,110883,2,1,5,1,1
0,1,110883,3,1,4,1,2
0,1,110883,4,1,6,1,2
0,1,110883,5,1,5,1,3
0,1,110883,6,1,6,1,3
0,2,110883,1,1,1,1,4
0,2,110883,2,1,2,1,4
0,2,110883,3,1,3,1,5
0,3,110883,1,1,5,1,1
0,3,110883,2,1,4,1,1
0,3,110883,3,1,6,1,2
0,1,110894,1,1,9,1,8
0,2,110894,1,1,2,1,1
0,2,110894,2,1,3,1,1
0,2,110894,3,1,10,1,4
0,2,110894,4,1,12,1,4
0,2,110894,5,1,11,1,5
0,2,110894,6,1,13,1,5
0,2,110894,7,1,14,1,6
0,2,110894,8,1,16,1,6
0,2,110894,9,1,15,1,7
0,2,110894,10,1,17,1,7
0,3,110894,1,1,8,1,6
0,3,110894,2,1,8,1,7
0,4,110894,1,1,4,1,1
0,4,110894,2,1,5,1,1
0,4,110894,3,1,7,1,4
0,4,110894,4,1,6,1,5
0,5,110894,1,1,1,1,2
0,5,110894,2,1,5,1,11
0,5,110894,3,1,4,1,10
0,5,110894,4,1,6,1,14
0,5,110894,5,1,7,1,15
0,6,110894,1,1,8,1,6
0,7,110894,1,1,1,1,4
0,8,110894,1,1,7,1,4
0,8,110894,2,1,6,1,5
0,9,110894,1,1,4,1,1
0,9,110894,2,1,5,1,1
0,1,115071,1,1,3,1,2
0,2,115071,1,1,2,1,1
0,4,115071,1,1,2,1,1
0,1,115106,1,1,2,1,1
0,1,115106,2,1,3,1,1
0,2,115106,1,1,4,1,2
0,2,115106,2,1,5,1,3
0,3,115106,1,1,6,1,2
0,3,115106,2,1,7,1,2
0,3,115106,3,1,8,1,3
0,3,115106,4,1,9,1,3
0,4,115106,1,1,1,1,2
0,5,115106,1,1,2,1,1
0,5,115106,2,1,3,1,1
0,6,115106,1,1,2,1,1
0,6,115106,2,1,2,1,1
0,6,115106,3,1,3,1,1
0,6,115106,4,1,3,1,1
0,7,115106,1,1,2,1,4
0,7,115106,2,1,2,1,4
0,7,115106,3,1,3,1,5
0,7,115106,4,1,3,1,5
0,8,115106,1,1,2,1,6
0,8,115106,2,1,3,1,8
0,1,115117,1,1,5,1,1
0,1,115117,2,1,6,1,1
0,2,115117,1,1,2,1,1
0,3,115117,1,1,3,1,2
0,3,115117,2,1,4,1,2
0,4,115117,1,1,7,1,5
0,4,115117,2,1,9,1,5
0,4,115117,3,1,10,1,6
0,4,115117,4,1,12,1,6
0,5,115117,1,1,8,1,5
0,5,115117,2,1,11,1,6
0,6,115117,1,1,2,1,3
0,7,115117,1,1,5,1,1
0,7,115117,2,1,5,1,1
0,7,115117,3,1,6,1,1
0,7,115117,4,1,6,1,1
0,8,115117,1,1,5,1,1
0,8,115117,2,1,6,1,1
0,9,115117,1,1,1,1,5
0,10,115117,1,1,1,1,2
0,10,115117,2,1,1,1,2
0,11,115117,1,1,2,1,1
0,11,115117,2,1,2,1,1
0,1,116110,1,1,11,1,10
0,2,116110,1,1,10,1,6
0,3,116110,1,1,10,1,5
0,4,116110,1,1,5,1,1
0,5,116110,1,1,12,1,11
0,5,116110,2,1,13,1,11
0,6,116110,1,1,10,1,6
0,7,116110,1,1,10,1,5
0,8,116110,1,1,5,1,1
0,9,116110,1,1,11,1,10
0,9,116110,2,1,11,1,10
0,10,116110,1,1,6,1,7
0,10,116110,2,1,6,1,8
0,10,116110,3,1,6,1,9
0,11,116110,1,1,1,1,2
0,11,116110,2,1,1,1,3
0,11,116110,3,1,1,1,4
0,12,116110,1,1,5,1,1
0,1,116143,1,1,2,1,1
0,2,116143,1,1,3,1,1
0,2,116143,2,1,4,1,1
0,2,116143,3,1,5,1,2
0,2,116143,4,1,6,1,2
0,3,116143,1,1,2,1,1
0,3,116143,2,1,2,1,1
0,3,116143,3,1,1,1,2
0,3,116143,4,1,1,1,2
0,4,116143,1,1,1,1,3
0,4,116143,2,1,2,1,5
0,1,120923,1,1,14,1,13
0,2,120923,1,1,2,1,1
0,2,120923,2,1,3,1,1
0,2,120923,3,1,5,1,4
0,2,120923,4,1,6,1,4
0,2,120923,5,1,8,1,7
0,2,120923,6,1,9,1,7
0,2,120923,7,1,11,1,10
0,2,120923,8,1,12,1,10
0,3,120923,1,1,13,1,7
0,3,120923,2,1,13,1,10
0,4,120923,1,1,4,1,1
0,4,120923,2,1,10,1,1
0,4,120923,3,1,7,1,4
0,5,120923,1,1,1,1,2
0,5,120923,2,1,4,1,5
0,5,120923,3,1,7,1,8
0,5,120923,4,1,10,1,11
0,6,120923,1,1,13,1,7
0,7,120923,1,1,7,1,4
0,7,120923,2,1,10,1,1
0,8,120923,1,1,4,1,1
0,8,120923,2,1,1,1,4
